TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,DayType_fixed,Hour,Daypart_fixed,Popular_Item
118,Tea,2016-10-31 11:18:00,Morning,Weekday,2016-10-31,11:18:00,Monday,11,Morning,Not Popular
118,Pastry,2016-10-31 11:18:00,Morning,Weekday,2016-10-31,11:18:00,Monday,11,Morning,Not Popular
119,Coffee,2016-10-31 11:25:00,Morning,Weekday,2016-10-31,11:25:00,Monday,11,Morning,Popular
119,Muffin,2016-10-31 11:25:00,Morning,Weekday,2016-10-31,11:25:00,Monday,11,Morning,Not Popular
120,Farm House,2016-10-31 11:29:00,Morning,Weekday,2016-10-31,11:29:00,Monday,11,Morning,Not Popular
121,Coffee,2016-10-31 11:30:00,Morning,Weekday,2016-10-31,11:30:00,Monday,11,Morning,Popular
121,Bread,2016-10-31 11:30:00,Morning,Weekday,2016-10-31,11:30:00,Monday,11,Morning,Not Popular
122,Cookies,2016-10-31 11:37:00,Morning,Weekday,2016-10-31,11:37:00,Monday,11,Morning,Not Popular
123,Jam,2016-10-31 11:42:00,Morning,Weekday,2016-10-31,11:42:00,Monday,11,Morning,Not Popular
123,Coffee,2016-10-31 11:42:00,Morning,Weekday,2016-10-31,11:42:00,Monday,11,Morning,Popular
123,Juice,2016-10-31 11:42:00,Morning,Weekday,2016-10-31,11:42:00,Monday,11,Morning,Not Popular
124,Coffee,2016-10-31 11:43:00,Morning,Weekday,2016-10-31,11:43:00,Monday,11,Morning,Popular
124,Soup,2016-10-31 11:43:00,Morning,Weekday,2016-10-31,11:43:00,Monday,11,Morning,Not Popular
125,Tea,2016-10-31 11:47:00,Morning,Weekday,2016-10-31,11:47:00,Monday,11,Morning,Not Popular
126,Coffee,2016-10-31 11:52:00,Morning,Weekday,2016-10-31,11:52:00,Monday,11,Morning,Popular
126,Jam,2016-10-31 11:52:00,Morning,Weekday,2016-10-31,11:52:00,Monday,11,Morning,Not Popular
127,Farm House,2016-10-31 11:53:00,Morning,Weekday,2016-10-31,11:53:00,Monday,11,Morning,Not Popular
128,Tartine,2016-10-31 11:55:00,Morning,Weekday,2016-10-31,11:55:00,Monday,11,Morning,Not Popular
128,Coffee,2016-10-31 11:55:00,Morning,Weekday,2016-10-31,11:55:00,Monday,11,Morning,Popular
128,Tea,2016-10-31 11:55:00,Morning,Weekday,2016-10-31,11:55:00,Monday,11,Morning,Not Popular
129,Coffee,2016-10-31 11:59:00,Morning,Weekday,2016-10-31,11:59:00,Monday,11,Morning,Popular
129,Cake,2016-10-31 11:59:00,Morning,Weekday,2016-10-31,11:59:00,Monday,11,Morning,Not Popular
130,Coffee,2016-10-31 12:03:00,Afternoon,Weekday,2016-10-31,12:03:00,Monday,12,Afternoon,Popular
130,Muffin,2016-10-31 12:03:00,Afternoon,Weekday,2016-10-31,12:03:00,Monday,12,Afternoon,Not Popular
131,Bread,2016-10-31 12:08:00,Afternoon,Weekday,2016-10-31,12:08:00,Monday,12,Afternoon,Not Popular
131,Coffee,2016-10-31 12:08:00,Afternoon,Weekday,2016-10-31,12:08:00,Monday,12,Afternoon,Popular
132,Tea,2016-10-31 12:14:00,Afternoon,Weekday,2016-10-31,12:14:00,Monday,12,Afternoon,Not Popular
132,Juice,2016-10-31 12:14:00,Afternoon,Weekday,2016-10-31,12:14:00,Monday,12,Afternoon,Not Popular
132,Pick and Mix Bowls,2016-10-31 12:14:00,Afternoon,Weekday,2016-10-31,12:14:00,Monday,12,Afternoon,Not Popular
132,Cookies,2016-10-31 12:14:00,Afternoon,Weekday,2016-10-31,12:14:00,Monday,12,Afternoon,Not Popular
133,Hearty & Seasonal,2016-10-31 12:16:00,Afternoon,Weekday,2016-10-31,12:16:00,Monday,12,Afternoon,Not Popular
133,Soup,2016-10-31 12:16:00,Afternoon,Weekday,2016-10-31,12:16:00,Monday,12,Afternoon,Not Popular
134,Hearty & Seasonal,2016-10-31 12:19:00,Afternoon,Weekday,2016-10-31,12:19:00,Monday,12,Afternoon,Not Popular
134,Tea,2016-10-31 12:19:00,Afternoon,Weekday,2016-10-31,12:19:00,Monday,12,Afternoon,Not Popular
134,Farm House,2016-10-31 12:19:00,Afternoon,Weekday,2016-10-31,12:19:00,Monday,12,Afternoon,Not Popular
135,Bread,2016-10-31 12:20:00,Afternoon,Weekday,2016-10-31,12:20:00,Monday,12,Afternoon,Not Popular
136,Tea,2016-10-31 12:27:00,Afternoon,Weekday,2016-10-31,12:27:00,Monday,12,Afternoon,Not Popular
136,Soup,2016-10-31 12:27:00,Afternoon,Weekday,2016-10-31,12:27:00,Monday,12,Afternoon,Not Popular
137,Farm House,2016-10-31 12:37:00,Afternoon,Weekday,2016-10-31,12:37:00,Monday,12,Afternoon,Not Popular
138,Soup,2016-10-31 12:43:00,Afternoon,Weekday,2016-10-31,12:43:00,Monday,12,Afternoon,Not Popular
138,Hearty & Seasonal,2016-10-31 12:43:00,Afternoon,Weekday,2016-10-31,12:43:00,Monday,12,Afternoon,Not Popular
138,Coffee,2016-10-31 12:43:00,Afternoon,Weekday,2016-10-31,12:43:00,Monday,12,Afternoon,Popular
139,Bread,2016-10-31 12:50:00,Afternoon,Weekday,2016-10-31,12:50:00,Monday,12,Afternoon,Not Popular
139,Muffin,2016-10-31 12:50:00,Afternoon,Weekday,2016-10-31,12:50:00,Monday,12,Afternoon,Not Popular
139,Hearty & Seasonal,2016-10-31 12:50:00,Afternoon,Weekday,2016-10-31,12:50:00,Monday,12,Afternoon,Not Popular
140,Coffee,2016-10-31 12:53:00,Afternoon,Weekday,2016-10-31,12:53:00,Monday,12,Afternoon,Popular
140,Cookies,2016-10-31 12:53:00,Afternoon,Weekday,2016-10-31,12:53:00,Monday,12,Afternoon,Not Popular
141,Bread,2016-10-31 12:54:00,Afternoon,Weekday,2016-10-31,12:54:00,Monday,12,Afternoon,Not Popular
142,Tea,2016-10-31 12:56:00,Afternoon,Weekday,2016-10-31,12:56:00,Monday,12,Afternoon,Not Popular
142,Muffin,2016-10-31 12:56:00,Afternoon,Weekday,2016-10-31,12:56:00,Monday,12,Afternoon,Not Popular
143,Tea,2016-10-31 12:59:00,Afternoon,Weekday,2016-10-31,12:59:00,Monday,12,Afternoon,Not Popular
144,Soup,2016-10-31 13:02:00,Afternoon,Weekday,2016-10-31,13:02:00,Monday,13,Afternoon,Not Popular
144,Hearty & Seasonal,2016-10-31 13:02:00,Afternoon,Weekday,2016-10-31,13:02:00,Monday,13,Afternoon,Not Popular
145,Coffee,2016-10-31 13:05:00,Afternoon,Weekday,2016-10-31,13:05:00,Monday,13,Afternoon,Popular
145,Tea,2016-10-31 13:05:00,Afternoon,Weekday,2016-10-31,13:05:00,Monday,13,Afternoon,Not Popular
145,Focaccia,2016-10-31 13:05:00,Afternoon,Weekday,2016-10-31,13:05:00,Monday,13,Afternoon,Not Popular
146,Sandwich,2016-10-31 13:08:00,Afternoon,Weekday,2016-10-31,13:08:00,Monday,13,Afternoon,Not Popular
147,Tartine,2016-10-31 13:09:00,Afternoon,Weekday,2016-10-31,13:09:00,Monday,13,Afternoon,Not Popular
147,Coffee,2016-10-31 13:09:00,Afternoon,Weekday,2016-10-31,13:09:00,Monday,13,Afternoon,Popular
148,Fudge,2016-10-31 13:21:00,Afternoon,Weekday,2016-10-31,13:21:00,Monday,13,Afternoon,Not Popular
148,Coffee,2016-10-31 13:21:00,Afternoon,Weekday,2016-10-31,13:21:00,Monday,13,Afternoon,Popular
149,Coffee,2016-10-31 13:26:00,Afternoon,Weekday,2016-10-31,13:26:00,Monday,13,Afternoon,Popular
150,Bread,2016-10-31 13:31:00,Afternoon,Weekday,2016-10-31,13:31:00,Monday,13,Afternoon,Not Popular
151,Coke,2016-10-31 13:50:00,Afternoon,Weekday,2016-10-31,13:50:00,Monday,13,Afternoon,Not Popular
151,Soup,2016-10-31 13:50:00,Afternoon,Weekday,2016-10-31,13:50:00,Monday,13,Afternoon,Not Popular
152,Muffin,2016-10-31 13:51:00,Afternoon,Weekday,2016-10-31,13:51:00,Monday,13,Afternoon,Not Popular
153,Tea,2016-10-31 13:55:00,Afternoon,Weekday,2016-10-31,13:55:00,Monday,13,Afternoon,Not Popular
153,Coffee,2016-10-31 13:55:00,Afternoon,Weekday,2016-10-31,13:55:00,Monday,13,Afternoon,Popular
153,Cookies,2016-10-31 13:55:00,Afternoon,Weekday,2016-10-31,13:55:00,Monday,13,Afternoon,Not Popular
153,Muffin,2016-10-31 13:55:00,Afternoon,Weekday,2016-10-31,13:55:00,Monday,13,Afternoon,Not Popular
154,Mighty Protein,2016-10-31 14:00:00,Afternoon,Weekday,2016-10-31,14:00:00,Monday,14,Afternoon,Not Popular
154,Hearty & Seasonal,2016-10-31 14:00:00,Afternoon,Weekday,2016-10-31,14:00:00,Monday,14,Afternoon,Not Popular
154,Coffee,2016-10-31 14:00:00,Afternoon,Weekday,2016-10-31,14:00:00,Monday,14,Afternoon,Popular
154,Coke,2016-10-31 14:00:00,Afternoon,Weekday,2016-10-31,14:00:00,Monday,14,Afternoon,Not Popular
155,Tea,2016-10-31 14:01:00,Afternoon,Weekday,2016-10-31,14:01:00,Monday,14,Afternoon,Not Popular
155,Muffin,2016-10-31 14:01:00,Afternoon,Weekday,2016-10-31,14:01:00,Monday,14,Afternoon,Not Popular
155,Sandwich,2016-10-31 14:01:00,Afternoon,Weekday,2016-10-31,14:01:00,Monday,14,Afternoon,Not Popular
156,Coffee,2016-10-31 14:04:00,Afternoon,Weekday,2016-10-31,14:04:00,Monday,14,Afternoon,Popular
156,Muffin,2016-10-31 14:04:00,Afternoon,Weekday,2016-10-31,14:04:00,Monday,14,Afternoon,Not Popular
157,Coffee,2016-10-31 14:05:00,Afternoon,Weekday,2016-10-31,14:05:00,Monday,14,Afternoon,Popular
157,Bread,2016-10-31 14:05:00,Afternoon,Weekday,2016-10-31,14:05:00,Monday,14,Afternoon,Not Popular
158,Coffee,2016-10-31 14:20:00,Afternoon,Weekday,2016-10-31,14:20:00,Monday,14,Afternoon,Popular
158,Muffin,2016-10-31 14:20:00,Afternoon,Weekday,2016-10-31,14:20:00,Monday,14,Afternoon,Not Popular
159,Bread,2016-10-31 14:22:00,Afternoon,Weekday,2016-10-31,14:22:00,Monday,14,Afternoon,Not Popular
159,Hot chocolate,2016-10-31 14:22:00,Afternoon,Weekday,2016-10-31,14:22:00,Monday,14,Afternoon,Not Popular
159,Cookies,2016-10-31 14:22:00,Afternoon,Weekday,2016-10-31,14:22:00,Monday,14,Afternoon,Not Popular
160,Mineral water,2016-10-31 14:35:00,Afternoon,Weekday,2016-10-31,14:35:00,Monday,14,Afternoon,Not Popular
160,Muffin,2016-10-31 14:35:00,Afternoon,Weekday,2016-10-31,14:35:00,Monday,14,Afternoon,Not Popular
161,Tea,2016-10-31 14:42:00,Afternoon,Weekday,2016-10-31,14:42:00,Monday,14,Afternoon,Not Popular
162,Muffin,2016-10-31 14:44:00,Afternoon,Weekday,2016-10-31,14:44:00,Monday,14,Afternoon,Not Popular
163,Coffee,2016-10-31 14:47:00,Afternoon,Weekday,2016-10-31,14:47:00,Monday,14,Afternoon,Popular
163,Juice,2016-10-31 14:47:00,Afternoon,Weekday,2016-10-31,14:47:00,Monday,14,Afternoon,Not Popular
164,Coffee,2016-10-31 14:47:00,Afternoon,Weekday,2016-10-31,14:47:00,Monday,14,Afternoon,Popular
164,Muffin,2016-10-31 14:47:00,Afternoon,Weekday,2016-10-31,14:47:00,Monday,14,Afternoon,Not Popular
165,Tea,2016-10-31 14:48:00,Afternoon,Weekday,2016-10-31,14:48:00,Monday,14,Afternoon,Not Popular
166,Coffee,2016-10-31 14:49:00,Afternoon,Weekday,2016-10-31,14:49:00,Monday,14,Afternoon,Popular
166,Muffin,2016-10-31 14:49:00,Afternoon,Weekday,2016-10-31,14:49:00,Monday,14,Afternoon,Not Popular
167,Sandwich,2016-10-31 14:50:00,Afternoon,Weekday,2016-10-31,14:50:00,Monday,14,Afternoon,Not Popular
167,Hearty & Seasonal,2016-10-31 14:50:00,Afternoon,Weekday,2016-10-31,14:50:00,Monday,14,Afternoon,Not Popular
167,Bread,2016-10-31 14:50:00,Afternoon,Weekday,2016-10-31,14:50:00,Monday,14,Afternoon,Not Popular
167,Mineral water,2016-10-31 14:50:00,Afternoon,Weekday,2016-10-31,14:50:00,Monday,14,Afternoon,Not Popular
168,Tea,2016-10-31 14:56:00,Afternoon,Weekday,2016-10-31,14:56:00,Monday,14,Afternoon,Not Popular
168,Coffee,2016-10-31 14:56:00,Afternoon,Weekday,2016-10-31,14:56:00,Monday,14,Afternoon,Popular
169,Mineral water,2016-10-31 15:05:00,Afternoon,Weekday,2016-10-31,15:05:00,Monday,15,Afternoon,Not Popular
170,Coffee,2016-10-31 15:16:00,Afternoon,Weekday,2016-10-31,15:16:00,Monday,15,Afternoon,Popular
171,Soup,2016-10-31 15:20:00,Afternoon,Weekday,2016-10-31,15:20:00,Monday,15,Afternoon,Not Popular
171,Tea,2016-10-31 15:20:00,Afternoon,Weekday,2016-10-31,15:20:00,Monday,15,Afternoon,Not Popular
172,Bread,2016-10-31 17:06:00,Evening,Weekday,2016-10-31,17:06:00,Monday,17,Evening,Not Popular
172,Coffee,2016-10-31 17:06:00,Evening,Weekday,2016-10-31,17:06:00,Monday,17,Evening,Popular
173,Bread,2016-10-31 17:08:00,Evening,Weekday,2016-10-31,17:08:00,Monday,17,Evening,Not Popular
173,Muffin,2016-10-31 17:08:00,Evening,Weekday,2016-10-31,17:08:00,Monday,17,Evening,Not Popular
174,Coffee,2016-10-31 17:40:00,Evening,Weekday,2016-10-31,17:40:00,Monday,17,Evening,Popular
175,Bread,2016-10-31 17:49:00,Evening,Weekday,2016-10-31,17:49:00,Monday,17,Evening,Not Popular
176,Cookies,2016-10-31 18:22:00,Evening,Weekday,2016-10-31,18:22:00,Monday,18,Evening,Not Popular
176,Coffee,2016-10-31 18:22:00,Evening,Weekday,2016-10-31,18:22:00,Monday,18,Evening,Popular
178,Coffee,2016-01-11 07:51:00,Morning,Weekday,2016-01-11,07:51:00,Monday,7,Morning,Popular
178,Pastry,2016-01-11 07:51:00,Morning,Weekday,2016-01-11,07:51:00,Monday,7,Morning,Not Popular
179,Coffee,2016-01-11 08:20:00,Morning,Weekday,2016-01-11,08:20:00,Monday,8,Morning,Popular
179,Pastry,2016-01-11 08:20:00,Morning,Weekday,2016-01-11,08:20:00,Monday,8,Morning,Not Popular
180,Jam,2016-01-11 08:22:00,Morning,Weekday,2016-01-11,08:22:00,Monday,8,Morning,Not Popular
180,Tea,2016-01-11 08:22:00,Morning,Weekday,2016-01-11,08:22:00,Monday,8,Morning,Not Popular
181,Tea,2016-01-11 08:45:00,Morning,Weekday,2016-01-11,08:45:00,Monday,8,Morning,Not Popular
182,Pastry,2016-01-11 09:07:00,Morning,Weekday,2016-01-11,09:07:00,Monday,9,Morning,Not Popular
182,Ella's Kitchen Pouches,2016-01-11 09:07:00,Morning,Weekday,2016-01-11,09:07:00,Monday,9,Morning,Not Popular
183,Pastry,2016-01-11 09:09:00,Morning,Weekday,2016-01-11,09:09:00,Monday,9,Morning,Not Popular
184,Farm House,2016-01-11 09:26:00,Morning,Weekday,2016-01-11,09:26:00,Monday,9,Morning,Not Popular
184,Tea,2016-01-11 09:26:00,Morning,Weekday,2016-01-11,09:26:00,Monday,9,Morning,Not Popular
185,Tea,2016-01-11 09:29:00,Morning,Weekday,2016-01-11,09:29:00,Monday,9,Morning,Not Popular
185,Victorian Sponge,2016-01-11 09:29:00,Morning,Weekday,2016-01-11,09:29:00,Monday,9,Morning,Not Popular
186,Tea,2016-01-11 09:43:00,Morning,Weekday,2016-01-11,09:43:00,Monday,9,Morning,Not Popular
186,Pastry,2016-01-11 09:43:00,Morning,Weekday,2016-01-11,09:43:00,Monday,9,Morning,Not Popular
187,Bread,2016-01-11 10:02:00,Morning,Weekday,2016-01-11,10:02:00,Monday,10,Morning,Not Popular
188,Coffee,2016-01-11 10:04:00,Morning,Weekday,2016-01-11,10:04:00,Monday,10,Morning,Popular
189,Bread,2016-01-11 10:29:00,Morning,Weekday,2016-01-11,10:29:00,Monday,10,Morning,Not Popular
189,Coffee,2016-01-11 10:29:00,Morning,Weekday,2016-01-11,10:29:00,Monday,10,Morning,Popular
190,Coffee,2016-01-11 10:34:00,Morning,Weekday,2016-01-11,10:34:00,Monday,10,Morning,Popular
190,Pastry,2016-01-11 10:34:00,Morning,Weekday,2016-01-11,10:34:00,Monday,10,Morning,Not Popular
191,Soup,2016-01-11 10:50:00,Morning,Weekday,2016-01-11,10:50:00,Monday,10,Morning,Not Popular
191,Tea,2016-01-11 10:50:00,Morning,Weekday,2016-01-11,10:50:00,Monday,10,Morning,Not Popular
192,Bread,2016-01-11 10:56:00,Morning,Weekday,2016-01-11,10:56:00,Monday,10,Morning,Not Popular
193,Coffee,2016-01-11 11:00:00,Morning,Weekday,2016-01-11,11:00:00,Monday,11,Morning,Popular
194,Bread,2016-01-11 11:04:00,Morning,Weekday,2016-01-11,11:04:00,Monday,11,Morning,Not Popular
195,Bread,2016-01-11 11:06:00,Morning,Weekday,2016-01-11,11:06:00,Monday,11,Morning,Not Popular
195,Scandinavian,2016-01-11 11:06:00,Morning,Weekday,2016-01-11,11:06:00,Monday,11,Morning,Not Popular
196,Bread,2016-01-11 11:08:00,Morning,Weekday,2016-01-11,11:08:00,Monday,11,Morning,Not Popular
196,Cake,2016-01-11 11:08:00,Morning,Weekday,2016-01-11,11:08:00,Monday,11,Morning,Not Popular
196,Cookies,2016-01-11 11:08:00,Morning,Weekday,2016-01-11,11:08:00,Monday,11,Morning,Not Popular
197,Coffee,2016-01-11 11:10:00,Morning,Weekday,2016-01-11,11:10:00,Monday,11,Morning,Popular
197,Tea,2016-01-11 11:10:00,Morning,Weekday,2016-01-11,11:10:00,Monday,11,Morning,Not Popular
198,Coffee,2016-01-11 11:11:00,Morning,Weekday,2016-01-11,11:11:00,Monday,11,Morning,Popular
198,Cookies,2016-01-11 11:11:00,Morning,Weekday,2016-01-11,11:11:00,Monday,11,Morning,Not Popular
199,Coffee,2016-01-11 11:13:00,Morning,Weekday,2016-01-11,11:13:00,Monday,11,Morning,Popular
200,Bread,2016-01-11 11:16:00,Morning,Weekday,2016-01-11,11:16:00,Monday,11,Morning,Not Popular
201,Coffee,2016-01-11 11:22:00,Morning,Weekday,2016-01-11,11:22:00,Monday,11,Morning,Popular
201,Pastry,2016-01-11 11:22:00,Morning,Weekday,2016-01-11,11:22:00,Monday,11,Morning,Not Popular
202,Coffee,2016-01-11 11:23:00,Morning,Weekday,2016-01-11,11:23:00,Monday,11,Morning,Popular
203,Coffee,2016-01-11 11:25:00,Morning,Weekday,2016-01-11,11:25:00,Monday,11,Morning,Popular
204,Scandinavian,2016-01-11 11:30:00,Morning,Weekday,2016-01-11,11:30:00,Monday,11,Morning,Not Popular
204,Bread,2016-01-11 11:30:00,Morning,Weekday,2016-01-11,11:30:00,Monday,11,Morning,Not Popular
205,Coffee,2016-01-11 11:49:00,Morning,Weekday,2016-01-11,11:49:00,Monday,11,Morning,Popular
205,Pastry,2016-01-11 11:49:00,Morning,Weekday,2016-01-11,11:49:00,Monday,11,Morning,Not Popular
206,Scandinavian,2016-01-11 11:54:00,Morning,Weekday,2016-01-11,11:54:00,Monday,11,Morning,Not Popular
206,Coffee,2016-01-11 11:54:00,Morning,Weekday,2016-01-11,11:54:00,Monday,11,Morning,Popular
206,Pastry,2016-01-11 11:54:00,Morning,Weekday,2016-01-11,11:54:00,Monday,11,Morning,Not Popular
207,Hearty & Seasonal,2016-01-11 12:03:00,Afternoon,Weekday,2016-01-11,12:03:00,Monday,12,Afternoon,Not Popular
207,Coffee,2016-01-11 12:03:00,Afternoon,Weekday,2016-01-11,12:03:00,Monday,12,Afternoon,Popular
207,Muffin,2016-01-11 12:03:00,Afternoon,Weekday,2016-01-11,12:03:00,Monday,12,Afternoon,Not Popular
208,Bread,2016-01-11 12:10:00,Afternoon,Weekday,2016-01-11,12:10:00,Monday,12,Afternoon,Not Popular
209,Coffee,2016-01-11 12:10:00,Afternoon,Weekday,2016-01-11,12:10:00,Monday,12,Afternoon,Popular
210,Scandinavian,2016-01-11 12:12:00,Afternoon,Weekday,2016-01-11,12:12:00,Monday,12,Afternoon,Not Popular
211,Soup,2016-01-11 12:15:00,Afternoon,Weekday,2016-01-11,12:15:00,Monday,12,Afternoon,Not Popular
211,Coffee,2016-01-11 12:15:00,Afternoon,Weekday,2016-01-11,12:15:00,Monday,12,Afternoon,Popular
212,Coffee,2016-01-11 12:20:00,Afternoon,Weekday,2016-01-11,12:20:00,Monday,12,Afternoon,Popular
212,Cookies,2016-01-11 12:20:00,Afternoon,Weekday,2016-01-11,12:20:00,Monday,12,Afternoon,Not Popular
212,Tartine,2016-01-11 12:20:00,Afternoon,Weekday,2016-01-11,12:20:00,Monday,12,Afternoon,Not Popular
213,Bread,2016-01-11 12:22:00,Afternoon,Weekday,2016-01-11,12:22:00,Monday,12,Afternoon,Not Popular
214,Bread,2016-01-11 12:26:00,Afternoon,Weekday,2016-01-11,12:26:00,Monday,12,Afternoon,Not Popular
214,Tea,2016-01-11 12:26:00,Afternoon,Weekday,2016-01-11,12:26:00,Monday,12,Afternoon,Not Popular
215,Pastry,2016-01-11 12:30:00,Afternoon,Weekday,2016-01-11,12:30:00,Monday,12,Afternoon,Not Popular
215,Coffee,2016-01-11 12:30:00,Afternoon,Weekday,2016-01-11,12:30:00,Monday,12,Afternoon,Popular
216,Tartine,2016-01-11 12:31:00,Afternoon,Weekday,2016-01-11,12:31:00,Monday,12,Afternoon,Not Popular
216,Coffee,2016-01-11 12:31:00,Afternoon,Weekday,2016-01-11,12:31:00,Monday,12,Afternoon,Popular
217,Bread,2016-01-11 12:33:00,Afternoon,Weekday,2016-01-11,12:33:00,Monday,12,Afternoon,Not Popular
217,Cookies,2016-01-11 12:33:00,Afternoon,Weekday,2016-01-11,12:33:00,Monday,12,Afternoon,Not Popular
218,Sandwich,2016-01-11 12:37:00,Afternoon,Weekday,2016-01-11,12:37:00,Monday,12,Afternoon,Not Popular
219,Tartine,2016-01-11 12:41:00,Afternoon,Weekday,2016-01-11,12:41:00,Monday,12,Afternoon,Not Popular
220,Bread,2016-01-11 12:49:00,Afternoon,Weekday,2016-01-11,12:49:00,Monday,12,Afternoon,Not Popular
220,Pastry,2016-01-11 12:49:00,Afternoon,Weekday,2016-01-11,12:49:00,Monday,12,Afternoon,Not Popular
221,Bread,2016-01-11 12:53:00,Afternoon,Weekday,2016-01-11,12:53:00,Monday,12,Afternoon,Not Popular
221,Scandinavian,2016-01-11 12:53:00,Afternoon,Weekday,2016-01-11,12:53:00,Monday,12,Afternoon,Not Popular
222,Scandinavian,2016-01-11 13:08:00,Afternoon,Weekday,2016-01-11,13:08:00,Monday,13,Afternoon,Not Popular
223,Alfajores,2016-01-11 13:11:00,Afternoon,Weekday,2016-01-11,13:11:00,Monday,13,Afternoon,Not Popular
223,Coffee,2016-01-11 13:11:00,Afternoon,Weekday,2016-01-11,13:11:00,Monday,13,Afternoon,Popular
224,Coffee,2016-01-11 13:15:00,Afternoon,Weekday,2016-01-11,13:15:00,Monday,13,Afternoon,Popular
225,Coffee,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Monday,13,Afternoon,Popular
225,Coke,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Monday,13,Afternoon,Not Popular
225,Soup,2016-01-11 13:19:00,Afternoon,Weekday,2016-01-11,13:19:00,Monday,13,Afternoon,Not Popular
226,Cake,2016-01-11 13:21:00,Afternoon,Weekday,2016-01-11,13:21:00,Monday,13,Afternoon,Not Popular
227,Tea,2016-01-11 13:31:00,Afternoon,Weekday,2016-01-11,13:31:00,Monday,13,Afternoon,Not Popular
227,Sandwich,2016-01-11 13:31:00,Afternoon,Weekday,2016-01-11,13:31:00,Monday,13,Afternoon,Not Popular
227,Soup,2016-01-11 13:31:00,Afternoon,Weekday,2016-01-11,13:31:00,Monday,13,Afternoon,Not Popular
228,Coffee,2016-01-11 13:33:00,Afternoon,Weekday,2016-01-11,13:33:00,Monday,13,Afternoon,Popular
229,Hearty & Seasonal,2016-01-11 13:37:00,Afternoon,Weekday,2016-01-11,13:37:00,Monday,13,Afternoon,Not Popular
229,Bread,2016-01-11 13:37:00,Afternoon,Weekday,2016-01-11,13:37:00,Monday,13,Afternoon,Not Popular
230,Alfajores,2016-01-11 13:41:00,Afternoon,Weekday,2016-01-11,13:41:00,Monday,13,Afternoon,Not Popular
231,Cake,2016-01-11 13:45:00,Afternoon,Weekday,2016-01-11,13:45:00,Monday,13,Afternoon,Not Popular
232,Tea,2016-01-11 14:10:00,Afternoon,Weekday,2016-01-11,14:10:00,Monday,14,Afternoon,Not Popular
232,Bread,2016-01-11 14:10:00,Afternoon,Weekday,2016-01-11,14:10:00,Monday,14,Afternoon,Not Popular
233,Coffee,2016-01-11 14:13:00,Afternoon,Weekday,2016-01-11,14:13:00,Monday,14,Afternoon,Popular
233,Tea,2016-01-11 14:13:00,Afternoon,Weekday,2016-01-11,14:13:00,Monday,14,Afternoon,Not Popular
233,Bread,2016-01-11 14:13:00,Afternoon,Weekday,2016-01-11,14:13:00,Monday,14,Afternoon,Not Popular
233,Soup,2016-01-11 14:13:00,Afternoon,Weekday,2016-01-11,14:13:00,Monday,14,Afternoon,Not Popular
234,Coffee,2016-01-11 14:14:00,Afternoon,Weekday,2016-01-11,14:14:00,Monday,14,Afternoon,Popular
235,Scandinavian,2016-01-11 14:18:00,Afternoon,Weekday,2016-01-11,14:18:00,Monday,14,Afternoon,Not Popular
236,Fudge,2016-01-11 14:22:00,Afternoon,Weekday,2016-01-11,14:22:00,Monday,14,Afternoon,Not Popular
237,Coffee,2016-01-11 14:25:00,Afternoon,Weekday,2016-01-11,14:25:00,Monday,14,Afternoon,Popular
237,Sandwich,2016-01-11 14:25:00,Afternoon,Weekday,2016-01-11,14:25:00,Monday,14,Afternoon,Not Popular
238,Tea,2016-01-11 14:37:00,Afternoon,Weekday,2016-01-11,14:37:00,Monday,14,Afternoon,Not Popular
238,Bread,2016-01-11 14:37:00,Afternoon,Weekday,2016-01-11,14:37:00,Monday,14,Afternoon,Not Popular
238,Cookies,2016-01-11 14:37:00,Afternoon,Weekday,2016-01-11,14:37:00,Monday,14,Afternoon,Not Popular
238,Pastry,2016-01-11 14:37:00,Afternoon,Weekday,2016-01-11,14:37:00,Monday,14,Afternoon,Not Popular
239,Muffin,2016-01-11 14:37:00,Afternoon,Weekday,2016-01-11,14:37:00,Monday,14,Afternoon,Not Popular
